Antecedent,Consequent,Support,Confidence,Lift,Antecedent_decoded,Consequent_decoded
"(np.int64(104), np.int64(122))","(np.int64(18),)",0.0155337192085072,0.4044865054328777,2.3079341389100216,"('Italian', 'Mexican')","('Breakfast & Brunch',)"
"(np.int64(24), np.int64(170))","(np.int64(3),)",0.011764705882352941,0.5339034819792303,2.307906998500932,"('Burgers', 'Steakhouses')","('American (New)',)"
"(np.int64(24), np.int64(104))","(np.int64(3),)",0.01580293444608965,0.5336363636363637,2.3067523248309936,"('Burgers', 'Italian')","('American (New)',)"
"(np.int64(83), np.int64(151))","(np.int64(4),)",0.012908870642078341,0.6659722222222222,2.305670444071623,"('Grocery', 'Sandwiches')","('American (Traditional)',)"
"(np.int64(18), np.int64(104))","(np.int64(122),)",0.0155337192085072,0.4381169324221716,2.300679077517716,"('Breakfast & Brunch', 'Italian')","('Mexican',)"
"(np.int64(122), np.int64(170))","(np.int64(3),)",0.013339615022210257,0.5322234156820623,2.3006445683126038,"('Mexican', 'Steakhouses')","('American (New)',)"
"(np.int64(4), np.int64(173))","(np.int64(122),)",0.012935792165836586,0.43801276207839557,2.3001320488304238,"('American (Traditional)', 'Sushi Bars')","('Mexican',)"
"(np.int64(3), np.int64(151))","(np.int64(18),)",0.0188450666307713,0.4028776978417266,2.298754544751296,"('American (New)', 'Sandwiches')","('Breakfast & Brunch',)"
"(np.int64(138), np.int64(151))","(np.int64(3),)",0.018979674249562525,0.5316742081447964,2.2982705064050344,"('Pizza', 'Sandwiches')","('American (New)',)"
"(np.int64(24), np.int64(39))","(np.int64(4),)",0.011576255216045227,0.6635802469135802,2.2973891575733933,"('Burgers', 'Chicken Wings')","('American (Traditional)',)"
"(np.int64(24), np.int64(149))","(np.int64(4),)",0.012518508547583794,0.6623931623931624,2.2932793379712946,"('Burgers', 'Salad')","('American (Traditional)',)"
"(np.int64(39), np.int64(151))","(np.int64(4),)",0.010310943599407726,0.6620570440795159,2.292115658713172,"('Chicken Wings', 'Sandwiches')","('American (Traditional)',)"
"(np.int64(4), np.int64(12))","(np.int64(122),)",0.010055189123704402,0.436077057793345,2.2899671042247545,"('American (Traditional)', 'Barbeque')","('Mexican',)"
"(np.int64(83), np.int64(104))","(np.int64(4),)",0.011858931215506798,0.6609152288072019,2.288162566319649,"('Grocery', 'Italian')","('American (Traditional)',)"
"(np.int64(43), np.int64(154))","(np.int64(3),)",0.011508951406649617,0.5284301606922126,2.2842474477961408,"('Coffee & Tea', 'Seafood')","('American (New)',)"
"(np.int64(3), np.int64(39))","(np.int64(4),)",0.013460761879122358,0.6596306068601583,2.28371506121918,"('American (New)', 'Chicken Wings')","('American (Traditional)',)"
"(np.int64(4), np.int64(173))","(np.int64(18),)",0.011818548929869431,0.4001823154056518,2.2833751314505277,"('American (Traditional)', 'Sushi Bars')","('Breakfast & Brunch',)"
"(np.int64(104), np.int64(154))","(np.int64(18),)",0.013056939022748688,0.4,2.2823348694316437,"('Italian', 'Seafood')","('Breakfast & Brunch',)"
"(np.int64(40), np.int64(154))","(np.int64(3),)",0.012020460358056265,0.5274660366213821,2.2800798243106297,"('Chinese', 'Seafood')","('American (New)',)"
"(np.int64(3), np.int64(24))","(np.int64(122),)",0.018925831202046037,0.43341553637484587,2.2759906833453947,"('American (New)', 'Burgers')","('Mexican',)"
"(np.int64(3), np.int64(43))","(np.int64(122),)",0.01523758244716651,0.43321852277076156,2.27495610777125,"('American (New)', 'Coffee & Tea')","('Mexican',)"
"(np.int64(138), np.int64(170))","(np.int64(3),)",0.011885852739265042,0.5255952380952381,2.271992915052673,"('Pizza', 'Steakhouses')","('American (New)',)"
"(np.int64(4), np.int64(97))","(np.int64(3),)",0.01044555121819895,0.5250338294993234,2.269566111573649,"('American (Traditional)', 'Ice Cream & Frozen Yogurt')","('American (New)',)"
"(np.int64(3), np.int64(97))","(np.int64(4),)",0.01044555121819895,0.6543001686340639,2.2652604868964774,"('American (New)', 'Ice Cream & Frozen Yogurt')","('American (Traditional)',)"
"(np.int64(104), np.int64(122))","(np.int64(3),)",0.020110378247408803,0.5236593059936908,2.263624452593465,"('Italian', 'Mexican')","('American (New)',)"
"(np.int64(43), np.int64(151))","(np.int64(3),)",0.013312693498452013,0.5232804232804232,2.2619866545736436,"('Coffee & Tea', 'Sandwiches')","('American (New)',)"
"(np.int64(56), np.int64(138))","(np.int64(4),)",0.01118589312155068,0.6533018867924528,2.2618043233205016,"('Diners', 'Pizza')","('American (Traditional)',)"
"(np.int64(18), np.int64(151))","(np.int64(3),)",0.0188450666307713,0.5231689088191329,2.261504610507005,"('Breakfast & Brunch', 'Sandwiches')","('American (New)',)"
"(np.int64(151), np.int64(154))","(np.int64(3),)",0.015991385112397363,0.5231175693527081,2.2612826851630796,"('Sandwiches', 'Seafood')","('American (New)',)"
"(np.int64(104), np.int64(154))","(np.int64(122),)",0.014053035401803741,0.43051546391752576,2.260761561775146,"('Italian', 'Seafood')","('Mexican',)"
"(np.int64(104), np.int64(138))","(np.int64(122),)",0.015843316731727015,0.4298758217677136,2.2574026153335294,"('Italian', 'Pizza')","('Mexican',)"
"(np.int64(149), np.int64(151))","(np.int64(4),)",0.012451204738188181,0.6518675123326285,2.256838358243591,"('Salad', 'Sandwiches')","('American (Traditional)',)"
"(np.int64(43), np.int64(83))","(np.int64(3),)",0.010068649885583524,0.5219818562456385,2.256373332973844,"('Coffee & Tea', 'Grocery')","('American (New)',)"
"(np.int64(122), np.int64(149))","(np.int64(3),)",0.012585812356979404,0.5217633928571428,2.255428980295423,"('Mexican', 'Salad')","('American (New)',)"
"(np.int64(24), np.int64(154))","(np.int64(3),)",0.0154125723515951,0.521640091116173,2.2548959833015534,"('Burgers', 'Seafood')","('American (New)',)"
"(np.int64(151), np.int64(154))","(np.int64(122),)",0.013083860546506933,0.4280052840158521,2.2475798790936348,"('Sandwiches', 'Seafood')","('Mexican',)"
"(np.int64(3), np.int64(83))","(np.int64(4),)",0.0165567371113205,0.6490765171503957,2.247175620239673,"('American (New)', 'Grocery')","('American (Traditional)',)"
"(np.int64(43), np.int64(170))","(np.int64(4),)",0.01027056131377036,0.6482582837723025,2.244342804615731,"('Coffee & Tea', 'Steakhouses')","('American (Traditional)',)"
"(np.int64(12), np.int64(122))","(np.int64(4),)",0.010055189123704402,0.6478751084128361,2.2430162085930467,"('Barbeque', 'Mexican')","('American (Traditional)',)"
"(np.int64(18), np.int64(138))","(np.int64(3),)",0.019666173105397766,0.5182688896771905,2.2403232755800353,"('Breakfast & Brunch', 'Pizza')","('American (New)',)"
"(np.int64(3), np.int64(170))","(np.int64(122),)",0.013339615022210257,0.4266035299182092,2.240218861781562,"('American (New)', 'Steakhouses')","('Mexican',)"
"(np.int64(24), np.int64(151))","(np.int64(3),)",0.01678557006326558,0.5180722891566264,2.239473429619794,"('Burgers', 'Sandwiches')","('American (New)',)"
"(np.int64(4), np.int64(67))","(np.int64(122),)",0.016637501682595236,0.4253269098417068,2.2335149595066373,"('American (Traditional)', 'Fast Food')","('Mexican',)"
"(np.int64(4), np.int64(149))","(np.int64(3),)",0.01665096244447436,0.5162771285475793,2.2317134807284806,"('American (Traditional)', 'Salad')","('American (New)',)"
"(np.int64(39), np.int64(122))","(np.int64(4),)",0.012653116166375017,0.6433949349760438,2.2275053462284604,"('Chicken Wings', 'Mexican')","('American (Traditional)',)"
"(np.int64(138), np.int64(154))","(np.int64(3),)",0.01665096244447436,0.5143451143451143,2.2233619541893717,"('Pizza', 'Seafood')","('American (New)',)"
"(np.int64(104), np.int64(138))","(np.int64(3),)",0.01893929196392516,0.5138787436084733,2.221345971294861,"('Italian', 'Pizza')","('American (New)',)"
"(np.int64(56), np.int64(122))","(np.int64(4),)",0.011010903217122088,0.6415686274509803,2.2211824649703296,"('Diners', 'Mexican')","('American (Traditional)',)"
"(np.int64(18), np.int64(173))","(np.int64(3),)",0.010647462646385785,0.5133030499675535,2.218857417787126,"('Breakfast & Brunch', 'Sushi Bars')","('American (New)',)"
"(np.int64(4), np.int64(83))","(np.int64(3),)",0.0165567371113205,0.5127136306794498,2.2163095323621738,"('American (Traditional)', 'Grocery')","('American (New)',)"
"(np.int64(3), np.int64(12))","(np.int64(4),)",0.011657019787319962,0.6400591278640059,2.215956408286746,"('American (New)', 'Barbeque')","('American (Traditional)',)"
"(np.int64(3), np.int64(151))","(np.int64(122),)",0.019720016152914254,0.42158273381294964,2.21385320527066,"('American (New)', 'Sandwiches')","('Mexican',)"
"(np.int64(39), np.int64(138))","(np.int64(4),)",0.01164355902544084,0.639320029563932,2.213397567168632,"('Chicken Wings', 'Pizza')","('American (Traditional)',)"
"(np.int64(149), np.int64(154))","(np.int64(4),)",0.011885852739265042,0.6380057803468209,2.208847489139963,"('Salad', 'Seafood')","('American (Traditional)',)"
"(np.int64(154), np.int64(170))","(np.int64(3),)",0.011778166644232063,0.5093131548311991,2.201610280019189,"('Seafood', 'Steakhouses')","('American (New)',)"
"(np.int64(3), np.int64(10))","(np.int64(4),)",0.011212814645308924,0.635392829900839,2.1998011619597975,"('American (New)', 'Bakeries')","('American (Traditional)',)"
"(np.int64(43), np.int64(138))","(np.int64(3),)",0.013972270830529009,0.5085742283194512,2.19841611904178,"('Coffee & Tea', 'Pizza')","('American (New)',)"
"(np.int64(18), np.int64(83))","(np.int64(4),)",0.01393188854489164,0.6345800122624157,2.1969870962333333,"('Breakfast & Brunch', 'Grocery')","('American (Traditional)',)"
"(np.int64(83), np.int64(138))","(np.int64(3),)",0.011280118454704537,0.5081867798665859,2.196741293860623,"('Grocery', 'Pizza')","('American (New)',)"
"(np.int64(4), np.int64(56))","(np.int64(3),)",0.013433840355364114,0.5081466395112016,2.1965677789646905,"('American (Traditional)', 'Diners')","('American (New)',)"
"(np.int64(24), np.int64(83))","(np.int64(3),)",0.010983981693363844,0.5080946450809464,2.1963430224056504,"('Burgers', 'Grocery')","('American (New)',)"
"(np.int64(18), np.int64(43))","(np.int64(3),)",0.0155337192085072,0.5079225352112676,2.1955990422928586,"('Breakfast & Brunch', 'Coffee & Tea')","('American (New)',)"
"(np.int64(24), np.int64(83))","(np.int64(4),)",0.01370305559294656,0.6338729763387297,2.1945392586543124,"('Burgers', 'Grocery')","('American (Traditional)',)"
"(np.int64(18), np.int64(40))","(np.int64(3),)",0.013056939022748688,0.5070569785676947,2.191857496671363,"('Breakfast & Brunch', 'Chinese')","('American (New)',)"
"(np.int64(83), np.int64(122))","(np.int64(3),)",0.012060842643693634,0.5067873303167422,2.1906918869562886,"('Grocery', 'Mexican')","('American (New)',)"
"(np.int64(122), np.int64(151))","(np.int64(3),)",0.019720016152914254,0.5065698478561549,2.1897517745393777,"('Mexican', 'Sandwiches')","('American (New)',)"
"(np.int64(122), np.int64(154))","(np.int64(3),)",0.018643155202584465,0.506398537477148,2.189011250388533,"('Mexican', 'Seafood')","('American (New)',)"
"(np.int64(4), np.int64(56))","(np.int64(122),)",0.011010903217122088,0.41649694501018325,2.1871462532555674,"('American (Traditional)', 'Diners')","('Mexican',)"
"(np.int64(138), np.int64(149))","(np.int64(4),)",0.01278772378516624,0.6316489361702127,2.1868393824254406,"('Pizza', 'Salad')","('American (Traditional)',)"
"(np.int64(151), np.int64(170))","(np.int64(4),)",0.0132453896890564,0.631578947368421,2.186597073352596,"('Sandwiches', 'Steakhouses')","('American (Traditional)',)"
"(np.int64(3), np.int64(138))","(np.int64(122),)",0.020877641674518777,0.416152401395224,2.185336954806757,"('American (New)', 'Pizza')","('Mexican',)"
"(np.int64(4), np.int64(12))","(np.int64(3),)",0.011657019787319962,0.5055458260361938,2.185325230782546,"('American (Traditional)', 'Barbeque')","('American (New)',)"
"(np.int64(4), np.int64(43))","(np.int64(122),)",0.017283618252793106,0.41580310880829013,2.1835027181287816,"('American (Traditional)', 'Coffee & Tea')","('Mexican',)"
"(np.int64(18), np.int64(56))","(np.int64(4),)",0.010701305693902275,0.6294536817102139,2.1792391655444026,"('Breakfast & Brunch', 'Diners')","('American (Traditional)',)"
"(np.int64(40), np.int64(151))","(np.int64(4),)",0.01455108359133127,0.6292200232828872,2.1784302138915876,"('Chinese', 'Sandwiches')","('American (Traditional)',)"
"(np.int64(24), np.int64(138))","(np.int64(3),)",0.017997038632386594,0.5031990967256305,2.17518101336827,"('Burgers', 'Pizza')","('American (New)',)"
"(np.int64(104), np.int64(149))","(np.int64(4),)",0.011428186835374882,0.6270310192023633,2.1708516365245396,"('Italian', 'Salad')","('American (Traditional)',)"
"(np.int64(4), np.int64(106))","(np.int64(3),)",0.012733880737649752,0.5021231422505308,2.1705299800879745,"('American (Traditional)', 'Japanese')","('American (New)',)"
"(np.int64(151), np.int64(173))","(np.int64(4),)",0.010297482837528604,0.6265356265356264,2.169136531612065,"('Sandwiches', 'Sushi Bars')","('American (Traditional)',)"
"(np.int64(18), np.int64(24))","(np.int64(3),)",0.01826625386996904,0.5011078286558346,2.166141079415917,"('Breakfast & Brunch', 'Burgers')","('American (New)',)"
"(np.int64(18), np.int64(154))","(np.int64(3),)",0.018185489298694305,0.5009269558769003,2.1653592198356173,"('Breakfast & Brunch', 'Seafood')","('American (New)',)"
"(np.int64(4), np.int64(104))","(np.int64(3),)",0.027984923946695384,0.5006019744762822,2.1639544212639943,"('American (Traditional)', 'Italian')","('American (New)',)"
"(np.int64(24), np.int64(40))","(np.int64(3),)",0.011683941311078206,0.5005767012687428,2.1638451726553534,"('Burgers', 'Chinese')","('American (New)',)"
"(np.int64(83), np.int64(138))","(np.int64(4),)",0.013851123973616907,0.6240145542753184,2.160408297004073,"('Grocery', 'Pizza')","('American (Traditional)',)"
"(np.int64(3), np.int64(54))","(np.int64(4),)",0.010795531027056132,0.6226708074534162,2.1557560949629178,"('American (New)', 'Desserts')","('American (Traditional)',)"
"(np.int64(3), np.int64(56))","(np.int64(4),)",0.013433840355364114,0.6225826575171554,2.155450910007898,"('American (New)', 'Diners')","('American (Traditional)',)"
"(np.int64(67), np.int64(104))","(np.int64(4),)",0.012343518643155202,0.6225390359809911,2.1552998873626543,"('Fast Food', 'Italian')","('American (Traditional)',)"
"(np.int64(18), np.int64(149))","(np.int64(4),)",0.01335307578408938,0.6219435736677116,2.153238330122765,"('Breakfast & Brunch', 'Salad')","('American (Traditional)',)"
"(np.int64(67), np.int64(83))","(np.int64(4),)",0.011980078072418899,0.6215083798882682,2.151731640502351,"('Fast Food', 'Grocery')","('American (Traditional)',)"
"(np.int64(138), np.int64(170))","(np.int64(4),)",0.014012653116166375,0.6196428571428572,2.145272991757986,"('Pizza', 'Steakhouses')","('American (Traditional)',)"
"(np.int64(83), np.int64(122))","(np.int64(4),)",0.014699151972001615,0.6176470588235294,2.138363314381583,"('Grocery', 'Mexican')","('American (Traditional)',)"
"(np.int64(3), np.int64(169))","(np.int64(4),)",0.011091667788396823,0.6167664670658682,2.1353146070613924,"('American (New)', 'Specialty Food')","('American (Traditional)',)"
"(np.int64(40), np.int64(43))","(np.int64(4),)",0.011764705882352941,0.616361071932299,2.1339110836914204,"('Chinese', 'Coffee & Tea')","('American (Traditional)',)"
"(np.int64(3), np.int64(149))","(np.int64(4),)",0.01665096244447436,0.6163428001993024,2.1338478249047528,"('American (New)', 'Salad')","('American (Traditional)',)"
"(np.int64(24), np.int64(151))","(np.int64(4),)",0.01992192758110109,0.614873286248442,2.128760202973099,"('Burgers', 'Sandwiches')","('American (Traditional)',)"
"(np.int64(3), np.int64(104))","(np.int64(122),)",0.020110378247408803,0.40520748576078114,2.1278620284985106,"('American (New)', 'Italian')","('Mexican',)"
"(np.int64(40), np.int64(154))","(np.int64(4),)",0.013999192354287253,0.6142941523922032,2.126755176680808,"('Chinese', 'Seafood')","('American (Traditional)',)"
"(np.int64(4), np.int64(170))","(np.int64(122),)",0.015251043209045632,0.4049320943531094,2.1264158683461156,"('American (Traditional)', 'Steakhouses')","('Mexican',)"
"(np.int64(4), np.int64(151))","(np.int64(3),)",0.027244582043343655,0.49173955296404276,2.1256447916733814,"('American (Traditional)', 'Sandwiches')","('American (New)',)"
"(np.int64(24), np.int64(170))","(np.int64(4),)",0.01352806568851797,0.6139279169211974,2.125487228449798,"('Burgers', 'Steakhouses')","('American (Traditional)',)"
"(np.int64(67), np.int64(154))","(np.int64(4),)",0.01187239197738592,0.6137787056367432,2.124970642266458,"('Fast Food', 'Seafood')","('American (Traditional)',)"
"(np.int64(40), np.int64(138))","(np.int64(3),)",0.013272311212814645,0.4915254237288136,2.124719174258906,"('Chinese', 'Pizza')","('American (New)',)"
"(np.int64(24), np.int64(154))","(np.int64(4),)",0.018131646251177816,0.6136674259681093,2.124585379586674,"('Burgers', 'Seafood')","('American (Traditional)',)"
"(np.int64(43), np.int64(83))","(np.int64(4),)",0.011818548929869431,0.6127006280530357,2.1212382168916033,"('Coffee & Tea', 'Grocery')","('American (Traditional)',)"
"(np.int64(43), np.int64(122))","(np.int64(3),)",0.01523758244716651,0.49068053749458174,2.1210669807094424,"('Coffee & Tea', 'Mexican')","('American (New)',)"
"(np.int64(18), np.int64(154))","(np.int64(122),)",0.014658769686364249,0.4037819799777531,2.120376284197871,"('Breakfast & Brunch', 'Seafood')","('Mexican',)"
"(np.int64(24), np.int64(104))","(np.int64(4),)",0.01810472472741957,0.6113636363636363,2.1166094018759694,"('Burgers', 'Italian')","('American (Traditional)',)"
"(np.int64(24), np.int64(40))","(np.int64(4),)",0.0142684075918697,0.6113033448673587,2.11640066596123,"('Burgers', 'Chinese')","('American (Traditional)',)"
"(np.int64(24), np.int64(43))","(np.int64(3),)",0.012424283214429937,0.48887711864406785,2.113271333880356,"('Burgers', 'Coffee & Tea')","('American (New)',)"
"(np.int64(40), np.int64(104))","(np.int64(4),)",0.014120339211199354,0.610238510762071,2.112714090992369,"('Chinese', 'Italian')","('American (Traditional)',)"
"(np.int64(122), np.int64(138))","(np.int64(3),)",0.020877641674518777,0.4885039370078739,2.1116581799322094,"('Mexican', 'Pizza')","('American (New)',)"
"(np.int64(43), np.int64(104))","(np.int64(4),)",0.014174182258715843,0.6090225563909774,2.10850432073286,"('Coffee & Tea', 'Italian')","('American (Traditional)',)"
"(np.int64(122), np.int64(170))","(np.int64(4),)",0.015251043209045632,0.6084854994629431,2.1066449694800093,"('Mexican', 'Steakhouses')","('American (Traditional)',)"
"(np.int64(4), np.int64(24))","(np.int64(122),)",0.022519854623771707,0.4006226053639847,2.1037854917997048,"('American (Traditional)', 'Burgers')","('Mexican',)"
"(np.int64(24), np.int64(43))","(np.int64(4),)",0.015439493875353346,0.607521186440678,2.103306409762232,"('Burgers', 'Coffee & Tea')","('American (Traditional)',)"
"(np.int64(40), np.int64(122))","(np.int64(3),)",0.014806838067034594,0.48651039363113663,2.103040680952935,"('Chinese', 'Mexican')","('American (New)',)"
"(np.int64(104), np.int64(151))","(np.int64(4),)",0.019423879391573563,0.6073232323232323,2.102621070430279,"('Italian', 'Sandwiches')","('American (Traditional)',)"
"(np.int64(104), np.int64(173))","(np.int64(4),)",0.010660923408264907,0.6068965517241378,2.1011438543939884,"('Italian', 'Sushi Bars')","('American (Traditional)',)"
"(np.int64(18), np.int64(40))","(np.int64(4),)",0.015587562256023691,0.6053319393622583,2.0957269911092444,"('Breakfast & Brunch', 'Chinese')","('American (Traditional)',)"
"(np.int64(18), np.int64(67))","(np.int64(3),)",0.011805088167990307,0.48479823106688774,2.0956395080855983,"('Breakfast & Brunch', 'Fast Food')","('American (New)',)"
"(np.int64(4), np.int64(43))","(np.int64(3),)",0.02015076053304617,0.484779792746114,2.0955598046729205,"('American (Traditional)', 'Coffee & Tea')","('American (New)',)"
"(np.int64(4), np.int64(173))","(np.int64(3),)",0.014308789877507068,0.4845031905195989,2.0943641349762014,"('American (Traditional)', 'Sushi Bars')","('American (New)',)"
"(np.int64(24), np.int64(138))","(np.int64(4),)",0.02163144433974963,0.6048174633044788,2.0939458173590144,"('Burgers', 'Pizza')","('American (Traditional)',)"
"(np.int64(4), np.int64(170))","(np.int64(3),)",0.018239332346210797,0.48427448177269483,2.0933754946406085,"('American (Traditional)', 'Steakhouses')","('American (New)',)"
"(np.int64(122), np.int64(173))","(np.int64(3),)",0.01118589312155068,0.48398369248689577,2.092118498478499,"('Mexican', 'Sushi Bars')","('American (New)',)"
"(np.int64(3), np.int64(24))","(np.int64(4),)",0.02631578947368421,0.6026510480887792,2.086445445172682,"('American (New)', 'Burgers')","('American (Traditional)',)"
"(np.int64(104), np.int64(170))","(np.int64(4),)",0.012895409880199219,0.6017587939698492,2.083356361451212,"('Italian', 'Steakhouses')","('American (Traditional)',)"
"(np.int64(3), np.int64(67))","(np.int64(4),)",0.017054785300848026,0.601043643263757,2.0808804295863785,"('American (New)', 'Fast Food')","('American (Traditional)',)"
"(np.int64(4), np.int64(40))","(np.int64(3),)",0.018966213487683403,0.4813802528185856,2.080864598038678,"('American (Traditional)', 'Chinese')","('American (New)',)"
"(np.int64(4), np.int64(39))","(np.int64(3),)",0.013460761879122358,0.481000481000481,2.079222956681353,"('American (Traditional)', 'Chicken Wings')","('American (New)',)"
"(np.int64(3), np.int64(40))","(np.int64(4),)",0.018966213487683403,0.6000851788756388,2.0775621184952566,"('American (New)', 'Chinese')","('American (Traditional)',)"
"(np.int64(24), np.int64(122))","(np.int64(3),)",0.018925831202046037,0.47937265598363454,2.0721863501119637,"('Burgers', 'Mexican')","('American (New)',)"
"(np.int64(18), np.int64(122))","(np.int64(3),)",0.021941041862969444,0.47927080270508676,2.0717460684837015,"('Breakfast & Brunch', 'Mexican')","('American (New)',)"
"(np.int64(43), np.int64(154))","(np.int64(4),)",0.013030017498990442,0.5982694684796045,2.071275925685051,"('Coffee & Tea', 'Seafood')","('American (Traditional)',)"
"(np.int64(43), np.int64(138))","(np.int64(4),)",0.01642212949252928,0.5977462028417443,2.06946432142386,"('Coffee & Tea', 'Pizza')","('American (Traditional)',)"
"(np.int64(138), np.int64(151))","(np.int64(4),)",0.021335307578408937,0.5976621417797888,2.0691732926097735,"('Pizza', 'Sandwiches')","('American (Traditional)',)"
"(np.int64(122), np.int64(149))","(np.int64(4),)",0.014416475972540047,0.59765625,2.069152894608072,"('Mexican', 'Salad')","('American (Traditional)',)"
"(np.int64(40), np.int64(67))","(np.int64(4),)",0.011347422264100147,0.5970254957507082,2.0669691527318537,"('Chinese', 'Fast Food')","('American (Traditional)',)"
"(np.int64(3), np.int64(106))","(np.int64(4),)",0.012733880737649752,0.596845425867508,2.06634573062248,"('American (New)', 'Japanese')","('American (Traditional)',)"
"(np.int64(154), np.int64(170))","(np.int64(4),)",0.013783820164221295,0.5960419091967404,2.063563865888053,"('Seafood', 'Steakhouses')","('American (Traditional)',)"
"(np.int64(43), np.int64(151))","(np.int64(4),)",0.015156817875891775,0.5957671957671957,2.0626127772180527,"('Coffee & Tea', 'Sandwiches')","('American (Traditional)',)"
"(np.int64(3), np.int64(7))","(np.int64(4),)",0.01084937407457262,0.5948339483394833,2.059381770068982,"('American (New)', 'Asian Fusion')","('American (Traditional)',)"
"(np.int64(151), np.int64(154))","(np.int64(4),)",0.01815856777493606,0.5940114487010127,2.056534184173653,"('Sandwiches', 'Seafood')","('American (Traditional)',)"
"(np.int64(43), np.int64(67))","(np.int64(4),)",0.012774263023287118,0.5934959349593496,2.0547494178455628,"('Coffee & Tea', 'Fast Food')","('American (Traditional)',)"
"(np.int64(138), np.int64(154))","(np.int64(4),)",0.019208507201507605,0.5933471933471933,2.0542344577203373,"('Pizza', 'Seafood')","('American (Traditional)',)"
"(np.int64(18), np.int64(67))","(np.int64(4),)",0.01444339749629829,0.5931453841901603,2.0535357718094422,"('Breakfast & Brunch', 'Fast Food')","('American (Traditional)',)"
"(np.int64(67), np.int64(151))","(np.int64(4),)",0.0143895544487818,0.5922437673130194,2.0504142731701096,"('Fast Food', 'Sandwiches')","('American (Traditional)',)"
"(np.int64(18), np.int64(170))","(np.int64(4),)",0.014456858258177413,0.5917355371900826,2.0486547235460546,"('Breakfast & Brunch', 'Steakhouses')","('American (Traditional)',)"
"(np.int64(4), np.int64(18))","(np.int64(3),)",0.03007134203795935,0.47350572276388303,2.046825331323686,"('American (Traditional)', 'Breakfast & Brunch')","('American (New)',)"
"(np.int64(106), np.int64(122))","(np.int64(4),)",0.011172432359671558,0.5911680911680911,2.0466901618453486,"('Japanese', 'Mexican')","('American (Traditional)',)"
"(np.int64(40), np.int64(138))","(np.int64(4),)",0.015951002826759996,0.590727816550349,2.045165881793524,"('Chinese', 'Pizza')","('American (Traditional)',)"
"(np.int64(138), np.int64(173))","(np.int64(4),)",0.010607080360748419,0.5889387144992526,2.038971810054501,"('Pizza', 'Sushi Bars')","('American (Traditional)',)"
"(np.int64(18), np.int64(24))","(np.int64(4),)",0.021429532911562795,0.587887740029542,2.0353332186967417,"('Breakfast & Brunch', 'Burgers')","('American (Traditional)',)"
"(np.int64(18), np.int64(138))","(np.int64(4),)",0.022291021671826627,0.5874423554451934,2.033791247368041,"('Breakfast & Brunch', 'Pizza')","('American (Traditional)',)"
"(np.int64(18), np.int64(151))","(np.int64(4),)",0.021146856912101226,0.5870702541106129,2.0325029908601655,"('Breakfast & Brunch', 'Sandwiches')","('American (Traditional)',)"
"(np.int64(67), np.int64(138))","(np.int64(4),)",0.015506797684748956,0.5862595419847328,2.0296962146540127,"('Fast Food', 'Pizza')","('American (Traditional)',)"
"(np.int64(4), np.int64(24))","(np.int64(3),)",0.02631578947368421,0.46815134099616856,2.023679921017419,"('American (Traditional)', 'Burgers')","('American (New)',)"
"(np.int64(4), np.int64(138))","(np.int64(3),)",0.028859873468838337,0.46720418391806495,2.019585640828177,"('American (Traditional)', 'Pizza')","('American (New)',)"
"(np.int64(3), np.int64(170))","(np.int64(4),)",0.018239332346210797,0.5832974601808008,2.019441155598457,"('American (New)', 'Steakhouses')","('American (Traditional)',)"
"(np.int64(4), np.int64(154))","(np.int64(3),)",0.026436936330596312,0.4667300380228137,2.017536048220344,"('American (Traditional)', 'Seafood')","('American (New)',)"
"(np.int64(4), np.int64(122))","(np.int64(3),)",0.03179431955848701,0.4667061845485082,2.01743293669898,"('American (Traditional)', 'Mexican')","('American (New)',)"
"(np.int64(3), np.int64(151))","(np.int64(4),)",0.027244582043343655,0.5824460431654677,2.016493454504735,"('American (New)', 'Sandwiches')","('American (Traditional)',)"
"(np.int64(67), np.int64(151))","(np.int64(3),)",0.011320500740341903,0.4659279778393352,2.0140689790343425,"('Fast Food', 'Sandwiches')","('American (New)',)"
"(np.int64(18), np.int64(104))","(np.int64(4),)",0.020621887198815452,0.5816249050873197,2.0136505824837814,"('Breakfast & Brunch', 'Italian')","('American (Traditional)',)"
"(np.int64(104), np.int64(154))","(np.int64(4),)",0.018966213487683403,0.5810309278350516,2.0115941666914896,"('Italian', 'Seafood')","('American (Traditional)',)"
"(np.int64(104), np.int64(138))","(np.int64(4),)",0.02129492529277157,0.5777940102264426,2.0003875952895154,"('Italian', 'Pizza')","('American (Traditional)',)"
"(np.int64(104), np.int64(122))","(np.int64(4),)",0.022183335576793646,0.5776375744830003,1.9998459972197828,"('Italian', 'Mexican')","('American (Traditional)',)"
"(np.int64(154), np.int64(173))","(np.int64(4),)",0.010485933503836318,0.5761834319526626,1.9948115928680823,"('Seafood', 'Sushi Bars')","('American (Traditional)',)"
"(np.int64(24), np.int64(67))","(np.int64(4),)",0.016166375016825954,0.5760191846522782,1.994242950313065,"('Burgers', 'Fast Food')","('American (Traditional)',)"
"(np.int64(3), np.int64(138))","(np.int64(4),)",0.028859873468838337,0.575261604507647,1.9916201229785206,"('American (New)', 'Pizza')","('American (Traditional)',)"
"(np.int64(40), np.int64(122))","(np.int64(4),)",0.017458608157221698,0.5736399823087129,1.9860058852509221,"('Chinese', 'Mexican')","('American (Traditional)',)"
